Objective	O
To	O
work	O
with	O
a	O
progressive	O
organization	O
in	O
which	O
I	O
contribute	O
my	O
technical	O
skills	O
and	O
experience	O
to	O
enhance	O
my	O
own	O
productivity	O
at	O
the	O
same	O
time	O
achieving	O
the	O
organizational	O
objectives	O
with	O
the	O
attribute	O
of	O
the	O
time	O
,	O
quality	O
and	O
discipline	O
Profile	O
Summary	O
Total	O
4	O
Years	O
&	O
8	O
Months	O
of	O
experience	O
in	O
CRM	O
Applications	O
Development	O
and	O
E-Learning	O
IPad	O
and	O
Android	O
tablet	O
application	O
.	O
2	O
years	O
of	O
windows	O
application	O
development	O
and	O
2	O
Year	O
and	O
8	O
months	O
of	O
Cross	O
Browser	O
Web	O
application	O
development	O
for	O
Desktop	O
,	O
IOS	O
and	O
Android	O
system	O
.	O
Good	O
knowledge	O
on	O
industry	O
domain	O
like	O
life	O
sciences	O
,	O
consumer	O
goods	O
and	O
E-Learning	O
.	O
Experience	O
in	O
JavaScript	O
,	O
JQuery	O
,	O
JQueryUI	O
,	O
JSON	O
,	O
HTML5	O
,	O
CSS3	O
,	O
C	O
#.Net	O
,	O
VBScript	O
.	O
Worked	O
on	O
Web	O
application	O
development	O
using	O
JavaScript	O
,	O
JQuery	O
libraries	O
and	O
frameworks	O
.	O
Experience	O
in	O
Analyzing	O
requirements	O
and	O
building	O
design	O
.	O
Good	O
knowledge	O
of	O
finding	O
out	O
Bugs	O
in	O
the	O
system	O
and	O
fixing	O
them	O
on	O
time	O
.	O
Strong	O
perseverance	O
and	O
diligence	O
towards	O
attaining	O
challenging	O
goals	O
and	O
effective	O
time	O
management	O
.	O
Demonstrated	O
capacity	O
to	O
support	O
,	O
implement	O
innovative	O
custom	O
solution	O
for	O
complex	O
requirements	O
.	O
Excellent	O
Problem	O
solving	O
skills	O
.	O
Technical	O
Skills	O
Overview	O
Primary	O
Skills	O
:	O
-	O
Tools	O
&	O
Script	O
:	O
HTML5	O
,	O
CSS3	O
,	O
JavaScript	O
,	O
Jquery	O
,	O
JSON	O
,	O
VBScript	O
,	O
Windows	O
Grep	O
,	O
Tortoise	O
SVN	O
Subversion	O
.	O
HTM5	O
Frameworks	O
:	O
Phaser	O
-LRB-	O
Game	O
application	O
development	O
-RRB-	O
.	O
Secondary	O
Skills	O
:	O
-	O
Programming	O
Languages	O
:	O
C	O
#.Net	O
Database	O
Technologies	O
:	O
SQL	O
.	O
HTM5	O
Frameworks	O
:	O
BackboneJS	O
,	O
FabricJS	O
.	O
Education	O
Degree	O
Year	O
Class	O
University	O
/	O
Board	O
S.S.C.	O
2000	O
Second	O
Class	O
Kolhapur	O
Board	O
D.C.E.	O
-LRB-	O
Dip	O
in	O
Comp	O
Engg	O
.	O
-RRB-	O
2005	O
Distinction	O
M.S.B.T.E.	O
B.E	O
-LRB-	O
CSE	O
-RRB-	O
2009	O
First	O
Class	O
Pune	O
-LRB-	O
Vishwakarma	O
Institute	O
of	O
Technology	O
-RRB-	O
Work	O
and	O
Experience	O
Current	O
Organization	O
:	O
Indecomm	O
Global	O
Services	O
,	O
Pune	O
.	O
Designation	O
:	O
Senior	O
Software	O
Engineer	O
.	O
--	O
March	O
2013	O
till	O
date	O
.	O
Projects	O
:	O
MWS-Drawing	O
Tool	O
,	O
World	O
Languages	O
,	O
Rapidel	O
.	O
Project	O
Domain	O
:	O
E-Learning	O
.	O
Client	O
:	O
HMH	O
.	O
Editor	O
and	O
Tools	O
:	O
-	O
Aptana	O
Studio	O
3.0	O
,	O
Notepad	O
+	O
+	O
.	O
Script	O
and	O
Framework	O
:	O
-	O
JavaScript	O
,	O
Backbone	O
and	O
Phaser	O
-LRB-	O
Mobile	O
Game	O
App	O
-RRB-	O
.	O
Database	O
:	O
-	O
JSON	O
files	O
.	O
Role	O
:	O
-	O
Senior	O
Software	O
Engineer	O
.	O
Duration	O
:	O
-	O
March	O
till	O
date	O
Project	O
Description	O
:	O
-	O
MWS	O
-	O
Drawing	O
tool	O
-LRB-	O
3	O
Months	O
-RRB-	O
:	O
-	O
Drawing	O
tool	O
is	O
to	O
provide	O
feedback	O
of	O
particular	O
test	O
to	O
teacher	O
through	O
different	O
drawing	O
symbols	O
and	O
text	O
,	O
teachers	O
reviews	O
Feedback	O
and	O
update	O
in	O
system	O
.	O
Rapidel	O
:	O
3	O
Months	O
-	O
The	O
Rapidel	O
application	O
consists	O
a	O
series	O
of	O
tests	O
with	O
different	O
interactive	O
test	O
templates	O
.	O
The	O
templates	O
are	O
played	O
in	O
I	O
Frame	O
using	O
player	O
navigation	O
.	O
World	O
Languages	O
:	O
-	O
3	O
Months	O
World	O
languages	O
application	O
contains	O
books	O
content	O
with	O
the	O
series	O
of	O
tests	O
and	O
games	O
.	O
Worked	O
on	O
flashcard	O
flipping	O
application	O
and	O
collision	O
course	O
game	O
using	O
phaser	O
framework	O
.	O
Roles	O
and	O
Responsibilities	O
:	O
Analyze	O
requirements	O
and	O
design	O
the	O
system	O
.	O
Design	O
the	O
HTML	O
templates	O
using	O
HTML5	O
and	O
CSS3	O
.	O
Write	O
the	O
JavaScript	O
and	O
Backbone.js	O
for	O
website	O
interaction	O
.	O
Use	O
of	O
JQuery	O
UI	O
components	O
.	O
Implement	O
Cross	O
Browser	O
system	O
.	O
Fixing	O
the	O
bugs	O
for	O
IPad	O
and	O
Android	O
tablets	O
.	O
Previous	O
Organization	O
:	O
HURIX	O
Systems	O
pvt.	O
Ltd	O
,	O
Mumbai	O
.	O
Designation	O
:	O
Software	O
Engineer	O
-	O
Sept	O
2012	O
--	O
March	O
2013	O
.	O
Project	O
:	O
JBL	O
,	O
MGHconnecTED	O
.	O
Project	O
Domain	O
:	O
-	O
E-Learning	O
.	O
Client	O
:	O
Mcgraw	O
hill	O
Tools	O
:	O
-	O
Aptana	O
Studio	O
3.0	O
.	O
Script	O
:	O
-	O
JavaScript	O
.	O
Database	O
:	O
-	O
JSON	O
Files	O
.	O
Role	O
:	O
-	O
Software	O
Engineer	O
Duration	O
:	O
-	O
Sept	O
2012	O
-	O
March	O
2013	O
.	O
Project	O
Description	O
:	O
-	O
The	O
JBL	O
and	O
MGHconnectED	O
is	O
an	O
Website	O
interaction	O
on	O
IPad	O
and	O
Android	O
Tablets	O
.	O
The	O
Project	O
contains	O
the	O
online	O
lessons	O
and	O
tutorial	O
on	O
that	O
maintains	O
the	O
scoring	O
system	O
on	O
Learning	O
Management	O
system	O
.	O
Roles	O
and	O
Responsibilities	O
:	O
Analyze	O
requirements	O
and	O
design	O
the	O
system	O
.	O
Design	O
the	O
HTML	O
templates	O
using	O
HTML5	O
and	O
CSS3	O
.	O
Write	O
the	O
JavaScript	O
and	O
Backbone.js	O
for	O
website	O
interaction	O
.	O
Use	O
of	O
JQuery	O
UI	O
components	O
.	O
Implement	O
Cross	O
Browser	O
system	O
.	O
Fixing	O
the	O
bugs	O
for	O
IPad	O
and	O
Android	O
tablets	O
.	O
Previous	O
Organization	O
:	O
Stayinfront	O
India	O
Pvt	O
Ltd.	O
,	O
Gandhinagar	O
.	O
Designation	O
:	O
Software	O
Engineer	O
-	O
Oct	O
2009	O
to	O
Sept	O
2012	O
Project	O
:	O
Stayinfront	O
EdgeRx	O
.	O
Project	O
Domain	O
:	O
-	O
Life	O
Sciences	O
.	O
Clients	O
:	O
-	O
Dey	O
,	O
Promius	O
,	O
Graceway	O
,	O
Pharmaderm	O
.	O
Tools	O
:	O
-	O
Stayinfront	O
Designer	O
,	O
Visual	O
Studio2005	O
,	O
Stayinfront	O
CRM	O
.	O
Script	O
:	O
-	O
VBScipt	O
,	O
JavaScript	O
and	O
SQL	O
Script	O
.	O
Language	O
:	O
VB.Net	O
,	O
C	O
#.Net	O
.	O
Operating	O
System	O
:	O
-	O
Windows	O
XP	O
.	O
Database	O
:	O
-	O
SQL	O
Server	O
2005	O
.	O
Role	O
:	O
-	O
Software	O
Developer	O
.	O
Duration	O
:	O
-	O
Oct	O
2009	O
till	O
Date	O
.	O
Product	O
Description	O
:	O
-	O
Stayinfront	O
EdgeRx	O
is	O
an	O
on-demand	O
CRM	O
software	O
solution	O
that	O
provides	O
the	O
clarity	O
you	O
need	O
for	O
field	O
sales	O
teams	O
to	O
more	O
effectively	O
manage	O
their	O
territories	O
and	O
for	O
sales	O
managers	O
to	O
measure	O
,	O
respond	O
and	O
coach	O
their	O
teams	O
for	O
improved	O
productivity	O
and	O
overall	O
results	O
.	O
Pharmaceutical	O
and	O
biotech	O
companies	O
will	O
benefit	O
from	O
the	O
rich	O
functionality	O
,	O
rapid	O
deployment	O
,	O
agility	O
in	O
the	O
field	O
and	O
the	O
uncompromised	O
analytics	O
Stayinfront	O
EdgeRx	O
brings	O
to	O
both	O
managers	O
and	O
reps	O
in	O
the	O
field	O
.	O
Roles	O
and	O
Responsibilities	O
:	O
Analyze	O
requirements	O
and	O
design	O
the	O
system	O
.	O
Using	O
VB.Net	O
,	O
C	O
#.Net	O
and	O
VBScript	O
,	O
JavaScript	O
and	O
SQL	O
code	O
the	O
design	O
.	O
Coding	O
effort	O
estimation	O
.	O
Bug	O
fixing	O
.	O
Model	O
Configuration	O
and	O
Coding	O
.	O
Data	O
manipulation	O
.	O
Support	O
issue	O
resolution	O
.	O
Communication	O
of	O
progress	O
and	O
issues	O
.	O
Documentation	O
.	O
Project	O
:	O
-	O
Stayinfront	O
TouchRx	O
.	O
Project	O
Domain	O
:	O
-	O
Life	O
Sciences	O
.	O
Tools	O
:	O
-	O
Stayinfront	O
Designer	O
,	O
Visual	O
Studio2005	O
,	O
Stayinfront	O
CRM	O
.	O
Operating	O
System	O
:	O
-	O
Windows7	O
,	O
IOS	O
,	O
Andriod	O
.	O
Scripts	O
:	O
-	O
HTML5	O
,	O
Javascript	O
,	O
css3	O
,	O
JQuery	O
,	O
JSON	O
.	O
Languages	O
:	O
-	O
C	O
#.Net	O
.	O
Web	O
Technologies	O
:	O
-	O
ASP.Net	O
Database	O
:	O
-	O
SQL	O
Server	O
2005	O
.	O
Role	O
:	O
-	O
Software	O
Developer	O
.	O
Duration	O
:	O
-	O
Oct	O
2011	O
till	O
Date	O
.	O
Product	O
Description	O
:	O
-	O
Stayinfront	O
TouchRx	O
-	O
Mobile	O
Life	O
Sciences	O
CRM	O
on	O
iPads	O
,	O
iPhone	O
and	O
Androids	O
Stayinfront	O
TouchRx	O
delivers	O
unsurpassed	O
Life	O
Sciences	O
CRM	O
functionality	O
to	O
a	O
range	O
of	O
popular	O
mobile	O
platforms	O
.	O
Stayinfront	O
TouchRx	O
running	O
on	O
the	O
iPad	O
,	O
iPhone	O
or	O
Android	O
smartphones	O
or	O
tablets	O
allows	O
field	O
rep	O
to	O
access	O
critical	O
CRM	O
information	O
anywhere	O
,	O
at	O
any	O
time	O
.	O
The	O
system	O
is	O
tailored	O
to	O
the	O
specific	O
needs	O
of	O
the	O
biopharma	O
industry	O
.	O
With	O
StayinFront	O
TouchRx	O
,	O
busy	O
field	O
reps	O
have	O
a	O
quick	O
and	O
easy	O
way	O
to	O
capture	O
,	O
track	O
and	O
store	O
key	O
aspects	O
of	O
sales	O
and	O
marketing	O
activities	O
.	O
CRM	O
Data	O
Access	O
Anytime	O
,	O
Anywhere	O
It	O
's	O
easy	O
to	O
learn	O
and	O
use	O
,	O
and	O
finger-friendly	O
navigation	O
makes	O
it	O
a	O
snap	O
to	O
operate	O
,	O
enabling	O
calls	O
to	O
be	O
efficiently	O
completed	O
.	O
If	O
your	O
network	O
availability	O
changes	O
,	O
StayinFront	O
TouchRx	O
switches	O
seamlessly	O
between	O
online	O
and	O
offline	O
operation	O
.	O
Roles	O
and	O
Responsibilities	O
:	O
Analyze	O
requirements	O
and	O
design	O
the	O
system	O
.	O
Code	O
client	O
side	O
system	O
using	O
JavaScript	O
,	O
Jquery	O
,	O
HTML5	O
,	O
CSS3	O
Code	O
server	O
side	O
modules	O
using	O
C	O
#.Net	O
.	O
Use	O
of	O
JSON	O
to	O
send	O
data	O
to	O
server	O
to	O
client	O
and	O
viceversa	O
.	O
Implement	O
Offline	O
storage	O
using	O
HTML5	O
and	O
JSON	O
.	O
Implement	O
online	O
functionality	O
using	O
JSON	O
document	O
.	O
Unit	O
test	O
and	O
Peer	O
review	O
the	O
code	O
.	O
Testing	O
issues	O
on	O
IOS	O
and	O
Andriod	O
Devices	O
and	O
fix	O
on	O
time	O
.	O
Data	O
manipulation	O
.	O
Communication	O
of	O
progress	O
and	O
issues	O
.	O
Personal	O
Profile	O
Father	O
's	O
Name	O
:	O
Bapurao	O
Tatyaba	O
Kare	O
.	O
Permanent	O
Address	O
:	O
At-Kapadgaon	O
,	O
Post	O
--	O
Chavanwadi	O
Tal	O
--	O
Phaltan	O
Dist	O
--	O
Satara	O
,	O
Maharashtra	O
.	O
Temporary	O
Address	O
:	O
Empire	O
Dev	O
.	O
Shreyash	O
Apt	O
,	O
SNo	O
50	O
,	O
HNo	O
5/6	O
,	O
Gananays	O
soc.k	O
,	O
Kothrud	O
Pune-411029	O
.	O
Date	O
of	O
Birth	O
:	O
02-July-1985	O
.	O
Gender	O
:	O
Male	O
.	O
Marital	O
Status	O
:	O
married	O
.	O
Nationality	O
:	O
Indian	O
.	O
Languages	O
Known	O
:	O
English	O
,	O
Hindi	O
and	O
Marathi	O
.	O
-LRB-	O
References	O
on	O
Request	O
-RRB-	O
